index,schedule_date,schedule_season,schedule_week,team_home,team_home_full,team_away_full,score_home,score_away,score_total,over_under_line,over_under_diff,over_binary,spread_favorite,home_total_dvoa,home_weighted_dvoa,home_offense_dvoa,home_defense_dvoa,home_special_dvoa,home_off_def_difference,home_sec_play_total,home_sec_play_neutral,home_sec_play_composite,away_total_dvoa,away_weighted_dvoa,away_offense_dvoa,away_defense_dvoa,away_special_dvoa,away_off_def_difference,away_sec_play_total,away_sec_play_neutral,away_sec_play_composite
6447,2019-10-20,2019,7,NYG,NYG2019,ARI2019,21,27,48,50,-2,0,-3.5,-18.6,-16.7,-7.4,11.5,0.3,-7.7,26.82,29.82,28.32,-3.1,3,3.2,4,-2.4,5.6,25.71,28.35,27.03
6448,2019-10-20,2019,7,SEA,SEA2019,BAL2019,16,30,46,48.5,-2.5,0,-3,12.7,10.1,17.7,4.1,-0.9,18.6,28.23,31.79,30.01,41.2,48.2,28.2,-11.5,1.5,26.7,30.63,32.22,31.425
6449,2019-10-20,2019,7,TEN,TEN2019,LAC2019,23,20,43,42.5,0.5,1,-2.5,7.6,17.6,13,1.9,-3.5,16.5,28.37,31.25,29.81,-8.9,-7.5,3.5,7.2,-5.1,8.6,28.68,33.14,30.91
6450,2019-10-20,2019,7,WAS,WAS2019,SF2019,0,9,9,39,-30,0,-10,-26.9,-27.2,-20.7,8.9,2.7,-23.4,28.62,33.03,30.825,29,25.5,7.7,-20.3,1,6.7,28.91,31.36,30.135
6451,2019-10-21,2019,7,NYJ,NYJ2019,NE2019,0,33,33,43,-10,0,-10,-17.7,-10.5,-25.4,-4.2,3.4,-28.8,28.27,30.6,29.435,30.7,19.5,4.3,-25.2,1.2,3.1,26.96,27.69,27.325
6452,2019-10-24,2019,8,MIN,MIN2019,WAS2019,19,9,28,42,-14,0,-16.5,17.9,18.1,4.8,-12.3,0.8,4,27.65,30.08,28.865,-26.9,-27.2,-20.7,8.9,2.7,-23.4,28.62,33.03,30.825
6453,2019-10-27,2019,8,ATL,ATL2019,SEA2019,20,27,47,48.5,-1.5,0,-7.5,-1.9,4.3,2.3,1.4,-2.9,5.2,26.21,29.92,28.065,12.7,10.1,17.7,4.1,-0.9,18.6,28.23,31.79,30.01
6454,2019-10-27,2019,8,BUF,BUF2019,PHI2019,13,31,44,39.5,4.5,1,-1,1.6,7.4,-7.1,-9.9,-1.2,-5.9,27.48,30.11,28.795,5.5,6,2.4,-3.1,0,2.4,28.14,30.81,29.475
6455,2019-10-27,2019,8,CHI,CHI2019,LAC2019,16,17,33,41,-8,0,-3.5,-3.1,-2.8,-9.9,-5.8,0.9,-10.8,27.78,31.51,29.645,-8.9,-7.5,3.5,7.2,-5.1,8.6,28.68,33.14,30.91
6456,2019-10-27,2019,8,DET,DET2019,NYG2019,31,26,57,49,8,1,-6.5,-8.1,-15.2,-3,6.5,1.4,-4.4,26.56,30.12,28.34,-18.6,-16.7,-7.4,11.5,0.3,-7.7,26.82,29.82,28.32
6457,2019-10-27,2019,8,HOU,HOU2019,LV2019,27,24,51,52,-1,0,-6,-2.2,-6.8,0.6,5.6,2.9,-2.3,27.72,30.49,29.105,-12.7,-16.6,5.4,15.8,-2.3,7.7,29.37,31.8,30.585
6458,2019-10-27,2019,8,IND,IND2019,DEN2019,15,13,28,42,-14,0,-6,-6,-7.4,-3.4,3,0.4,-3.8,27.71,31.79,29.75,-10.4,-8.5,-11.3,-2.8,-1.9,-9.4,28.61,31.45,30.03
6459,2019-10-27,2019,8,JAX,JAX2019,NYJ2019,29,15,44,40,4,1,-6.5,-19.4,-29.6,-9.9,12.3,2.7,-12.6,27.76,32.72,30.24,-17.7,-10.5,-25.4,-4.2,3.4,-28.8,28.27,30.6,29.435
6460,2019-10-27,2019,8,KC,KC2019,GB2019,24,31,55,47.5,7.5,1,-5,30.1,31.7,23.5,-2.6,4.1,19.4,27.91,29.1,28.505,7.7,5.4,6.6,-0.9,0.1,6.5,28.86,31.06,29.96
6461,2019-10-27,2019,8,NE,NE2019,CLE2019,27,13,40,43,-3,0,-10,30.7,19.5,4.3,-25.2,1.2,3.1,26.96,27.69,27.325,-10.6,-13.9,-4.8,6.6,0.8,-5.6,28.52,32.23,30.375
6462,2019-10-27,2019,8,NO,NO2019,ARI2019,31,9,40,48,-8,0,-12.5,32.7,42.2,22,-7.1,3.6,18.4,29.61,31.63,30.62,-3.1,3,3.2,4,-2.4,5.6,25.71,28.35,27.03
6463,2019-10-27,2019,8,SF,SF2019,CAR2019,51,13,64,40.5,23.5,1,-4,29,25.5,7.7,-20.3,1,6.7,28.91,31.36,30.135,-26.5,-40.5,-14.4,8,-4.1,-10.3,25.05,28.56,26.805
6464,2019-10-27,2019,8,TEN,TEN2019,TB2019,27,23,50,45.5,4.5,1,-2,7.6,17.6,13,1.9,-3.5,16.5,28.37,31.25,29.81,0.3,5.6,-7.4,-10.5,-2.8,-4.6,26.51,30.53,28.52
6465,2019-10-28,2019,8,PIT,PIT2019,MIA2019,27,14,41,44,-3,0,-14,-5.8,-6,-25.1,-17.8,1.5,-26.6,28.56,32.33,30.445,-38.8,-26.8,-14.5,23,-1.3,-13.2,26.41,30.24,28.325
6466,2019-10-31,2019,9,ARI,ARI2019,SF2019,25,28,53,43,10,1,-10,-3.1,3,3.2,4,-2.4,5.6,25.71,28.35,27.03,29,25.5,7.7,-20.3,1,6.7,28.91,31.36,30.135
6467,2019-11-03,2019,9,BAL,BAL2019,NE2019,37,20,57,44.5,12.5,1,-3,41.2,48.2,28.2,-11.5,1.5,26.7,30.63,32.22,31.425,30.7,19.5,4.3,-25.2,1.2,3.1,26.96,27.69,27.325
6468,2019-11-03,2019,9,BUF,BUF2019,WAS2019,24,9,33,37,-4,0,-10.5,1.6,7.4,-7.1,-9.9,-1.2,-5.9,27.48,30.11,28.795,-26.9,-27.2,-20.7,8.9,2.7,-23.4,28.62,33.03,30.825
6469,2019-11-03,2019,9,CAR,CAR2019,TEN2019,30,20,50,43,7,1,-3.5,-26.5,-40.5,-14.4,8,-4.1,-10.3,25.05,28.56,26.805,7.6,17.6,13,1.9,-3.5,16.5,28.37,31.25,29.81
6470,2019-11-03,2019,9,DEN,DEN2019,CLE2019,24,19,43,39,4,1,-4,-10.4,-8.5,-11.3,-2.8,-1.9,-9.4,28.61,31.45,30.03,-10.6,-13.9,-4.8,6.6,0.8,-5.6,28.52,32.23,30.375
6471,2019-11-03,2019,9,KC,KC2019,MIN2019,26,23,49,45.5,3.5,1,-5.5,30.1,31.7,23.5,-2.6,4.1,19.4,27.91,29.1,28.505,17.9,18.1,4.8,-12.3,0.8,4,27.65,30.08,28.865
6472,2019-11-03,2019,9,LAC,LAC2019,GB2019,26,11,37,50,-13,0,-4,-8.9,-7.5,3.5,7.2,-5.1,8.6,28.68,33.14,30.91,7.7,5.4,6.6,-0.9,0.1,6.5,28.86,31.06,29.96
6473,2019-11-03,2019,9,MIA,MIA2019,NYJ2019,26,18,44,42.5,1.5,1,-3,-38.8,-26.8,-14.5,23,-1.3,-13.2,26.41,30.24,28.325,-17.7,-10.5,-25.4,-4.2,3.4,-28.8,28.27,30.6,29.435
6474,2019-11-03,2019,9,LV,LV2019,DET2019,31,24,55,51,4,1,-2.5,-12.7,-16.6,5.4,15.8,-2.3,7.7,29.37,31.8,30.585,-8.1,-15.2,-3,6.5,1.4,-4.4,26.56,30.12,28.34
6475,2019-11-03,2019,9,PHI,PHI2019,CHI2019,22,14,36,41,-5,0,-5,5.5,6,2.4,-3.1,0,2.4,28.14,30.81,29.475,-3.1,-2.8,-9.9,-5.8,0.9,-10.8,27.78,31.51,29.645
6476,2019-11-03,2019,9,PIT,PIT2019,IND2019,26,24,50,40,10,1,-1,-5.8,-6,-25.1,-17.8,1.5,-26.6,28.56,32.33,30.445,-6,-7.4,-3.4,3,0.4,-3.8,27.71,31.79,29.75
6477,2019-11-03,2019,9,SEA,SEA2019,TB2019,40,34,74,51,23,1,-4,12.7,10.1,17.7,4.1,-0.9,18.6,28.23,31.79,30.01,0.3,5.6,-7.4,-10.5,-2.8,-4.6,26.51,30.53,28.52
6478,2019-11-04,2019,9,NYG,NYG2019,DAL2019,18,37,55,48.5,6.5,1,-6.5,-18.6,-16.7,-7.4,11.5,0.3,-7.7,26.82,29.82,28.32,19.9,14.2,24.5,0.7,-3.9,28.4,25.54,28.26,26.9
6479,2019-11-07,2019,10,LV,LV2019,LAC2019,26,24,50,49,1,1,-1,-12.7,-16.6,5.4,15.8,-2.3,7.7,29.37,31.8,30.585,-8.9,-7.5,3.5,7.2,-5.1,8.6,28.68,33.14,30.91
6480,2019-11-10,2019,10,CHI,CHI2019,DET2019,20,13,33,38,-5,0,-6,-3.1,-2.8,-9.9,-5.8,0.9,-10.8,27.78,31.51,29.645,-8.1,-15.2,-3,6.5,1.4,-4.4,26.56,30.12,28.34
6481,2019-11-10,2019,10,CIN,CIN2019,BAL2019,13,49,62,44,18,1,-10.5,-27.6,-20.9,-16.6,15.6,4.6,-21.2,26.33,29.25,27.79,41.2,48.2,28.2,-11.5,1.5,26.7,30.63,32.22,31.425
6482,2019-11-10,2019,10,CLE,CLE2019,BUF2019,19,16,35,42,-7,0,-3,-10.6,-13.9,-4.8,6.6,0.8,-5.6,28.52,32.23,30.375,1.6,7.4,-7.1,-9.9,-1.2,-5.9,27.48,30.11,28.795
6483,2019-11-10,2019,10,DAL,DAL2019,MIN2019,24,28,52,48,4,1,-3,19.9,14.2,24.5,0.7,-3.9,28.4,25.54,28.26,26.9,17.9,18.1,4.8,-12.3,0.8,4,27.65,30.08,28.865
6484,2019-11-10,2019,10,GB,GB2019,CAR2019,24,16,40,49,-9,0,-5,7.7,5.4,6.6,-0.9,0.1,6.5,28.86,31.06,29.96,-26.5,-40.5,-14.4,8,-4.1,-10.3,25.05,28.56,26.805
6485,2019-11-10,2019,10,IND,IND2019,MIA2019,12,16,28,44,-16,0,-11,-6,-7.4,-3.4,3,0.4,-3.8,27.71,31.79,29.75,-38.8,-26.8,-14.5,23,-1.3,-13.2,26.41,30.24,28.325
6486,2019-11-10,2019,10,NO,NO2019,ATL2019,9,26,35,51.5,-16.5,0,-13.5,32.7,42.2,22,-7.1,3.6,18.4,29.61,31.63,30.62,-1.9,4.3,2.3,1.4,-2.9,5.2,26.21,29.92,28.065
6487,2019-11-10,2019,10,NYJ,NYJ2019,NYG2019,34,27,61,43,18,1,-3,-17.7,-10.5,-25.4,-4.2,3.4,-28.8,28.27,30.6,29.435,-18.6,-16.7,-7.4,11.5,0.3,-7.7,26.82,29.82,28.32
6488,2019-11-10,2019,10,PIT,PIT2019,LAR2019,17,12,29,43.5,-14.5,0,-4.5,-5.8,-6,-25.1,-17.8,1.5,-26.6,28.56,32.33,30.445,5.3,4.7,0.6,-6.1,-1.5,2.1,25.61,28.3,26.955
6489,2019-11-10,2019,10,TB,TB2019,ARI2019,30,27,57,51.5,5.5,1,-5.5,0.3,5.6,-7.4,-10.5,-2.8,-4.6,26.51,30.53,28.52,-3.1,3,3.2,4,-2.4,5.6,25.71,28.35,27.03
6490,2019-11-10,2019,10,TEN,TEN2019,KC2019,35,32,67,49,18,1,-6,7.6,17.6,13,1.9,-3.5,16.5,28.37,31.25,29.81,30.1,31.7,23.5,-2.6,4.1,19.4,27.91,29.1,28.505
6491,2019-11-11,2019,10,SF,SF2019,SEA2019,24,27,51,46.5,4.5,1,-6.5,29,25.5,7.7,-20.3,1,6.7,28.91,31.36,30.135,12.7,10.1,17.7,4.1,-0.9,18.6,28.23,31.79,30.01
6492,2019-11-14,2019,11,CLE,CLE2019,PIT2019,21,7,28,41.5,-13.5,0,-3,-10.6,-13.9,-4.8,6.6,0.8,-5.6,28.52,32.23,30.375,-5.8,-6,-25.1,-17.8,1.5,-26.6,28.56,32.33,30.445
6493,2019-11-17,2019,11,BAL,BAL2019,HOU2019,41,7,48,51,-3,0,-4.5,41.2,48.2,28.2,-11.5,1.5,26.7,30.63,32.22,31.425,-2.2,-6.8,0.6,5.6,2.9,-2.3,27.72,30.49,29.105
6494,2019-11-17,2019,11,CAR,CAR2019,ATL2019,3,29,32,49,-17,0,-4,-26.5,-40.5,-14.4,8,-4.1,-10.3,25.05,28.56,26.805,-1.9,4.3,2.3,1.4,-2.9,5.2,26.21,29.92,28.065
6495,2019-11-17,2019,11,DET,DET2019,DAL2019,27,35,62,46.5,15.5,1,-7,-8.1,-15.2,-3,6.5,1.4,-4.4,26.56,30.12,28.34,19.9,14.2,24.5,0.7,-3.9,28.4,25.54,28.26,26.9
6496,2019-11-17,2019,11,IND,IND2019,JAX2019,33,13,46,41.5,4.5,1,-2.5,-6,-7.4,-3.4,3,0.4,-3.8,27.71,31.79,29.75,-19.4,-29.6,-9.9,12.3,2.7,-12.6,27.76,32.72,30.24
6497,2019-11-17,2019,11,LAR,LAR2019,CHI2019,17,7,24,40,-16,0,-5.5,5.3,4.7,0.6,-6.1,-1.5,2.1,25.61,28.3,26.955,-3.1,-2.8,-9.9,-5.8,0.9,-10.8,27.78,31.51,29.645
6498,2019-11-17,2019,11,MIA,MIA2019,BUF2019,20,37,57,41,16,1,-7,-38.8,-26.8,-14.5,23,-1.3,-13.2,26.41,30.24,28.325,1.6,7.4,-7.1,-9.9,-1.2,-5.9,27.48,30.11,28.795
6499,2019-11-17,2019,11,MIN,MIN2019,DEN2019,27,23,50,40,10,1,-10,17.9,18.1,4.8,-12.3,0.8,4,27.65,30.08,28.865,-10.4,-8.5,-11.3,-2.8,-1.9,-9.4,28.61,31.45,30.03
6500,2019-11-17,2019,11,LV,LV2019,CIN2019,17,10,27,48,-21,0,-13,-12.7,-16.6,5.4,15.8,-2.3,7.7,29.37,31.8,30.585,-27.6,-20.9,-16.6,15.6,4.6,-21.2,26.33,29.25,27.79
6501,2019-11-17,2019,11,PHI,PHI2019,NE2019,10,17,27,45,-18,0,-4.5,5.5,6,2.4,-3.1,0,2.4,28.14,30.81,29.475,30.7,19.5,4.3,-25.2,1.2,3.1,26.96,27.69,27.325
6502,2019-11-17,2019,11,SF,SF2019,ARI2019,36,26,62,44,18,1,-10,29,25.5,7.7,-20.3,1,6.7,28.91,31.36,30.135,-3.1,3,3.2,4,-2.4,5.6,25.71,28.35,27.03
6503,2019-11-17,2019,11,TB,TB2019,NO2019,17,34,51,50.5,0.5,1,-5,0.3,5.6,-7.4,-10.5,-2.8,-4.6,26.51,30.53,28.52,32.7,42.2,22,-7.1,3.6,18.4,29.61,31.63,30.62
6504,2019-11-17,2019,11,WAS,WAS2019,NYJ2019,17,34,51,37.5,13.5,1,-2,-26.9,-27.2,-20.7,8.9,2.7,-23.4,28.62,33.03,30.825,-17.7,-10.5,-25.4,-4.2,3.4,-28.8,28.27,30.6,29.435
6505,2019-11-21,2019,12,HOU,HOU2019,IND2019,20,17,37,46,-9,0,-3.5,-2.2,-6.8,0.6,5.6,2.9,-2.3,27.72,30.49,29.105,-6,-7.4,-3.4,3,0.4,-3.8,27.71,31.79,29.75
6506,2019-11-24,2019,12,ATL,ATL2019,TB2019,22,35,57,51.5,5.5,1,-3.5,-1.9,4.3,2.3,1.4,-2.9,5.2,26.21,29.92,28.065,0.3,5.6,-7.4,-10.5,-2.8,-4.6,26.51,30.53,28.52
6507,2019-11-24,2019,12,BUF,BUF2019,DEN2019,20,3,23,37,-14,0,-3.5,1.6,7.4,-7.1,-9.9,-1.2,-5.9,27.48,30.11,28.795,-10.4,-8.5,-11.3,-2.8,-1.9,-9.4,28.61,31.45,30.03
6508,2019-11-24,2019,12,CHI,CHI2019,NYG2019,19,14,33,41,-8,0,-6,-3.1,-2.8,-9.9,-5.8,0.9,-10.8,27.78,31.51,29.645,-18.6,-16.7,-7.4,11.5,0.3,-7.7,26.82,29.82,28.32
6509,2019-11-24,2019,12,CIN,CIN2019,PIT2019,10,16,26,37,-11,0,-6.5,-27.6,-20.9,-16.6,15.6,4.6,-21.2,26.33,29.25,27.79,-5.8,-6,-25.1,-17.8,1.5,-26.6,28.56,32.33,30.445
6510,2019-11-24,2019,12,CLE,CLE2019,MIA2019,41,24,65,46,19,1,-11,-10.6,-13.9,-4.8,6.6,0.8,-5.6,28.52,32.23,30.375,-38.8,-26.8,-14.5,23,-1.3,-13.2,26.41,30.24,28.325
6511,2019-11-24,2019,12,NE,NE2019,DAL2019,13,9,22,44.5,-22.5,0,-5.5,30.7,19.5,4.3,-25.2,1.2,3.1,26.96,27.69,27.325,19.9,14.2,24.5,0.7,-3.9,28.4,25.54,28.26,26.9
6512,2019-11-24,2019,12,NO,NO2019,CAR2019,34,31,65,46.5,18.5,1,-10,32.7,42.2,22,-7.1,3.6,18.4,29.61,31.63,30.62,-26.5,-40.5,-14.4,8,-4.1,-10.3,25.05,28.56,26.805
6513,2019-11-24,2019,12,NYJ,NYJ2019,LV2019,34,3,37,44.5,-7.5,0,-3,-17.7,-10.5,-25.4,-4.2,3.4,-28.8,28.27,30.6,29.435,-12.7,-16.6,5.4,15.8,-2.3,7.7,29.37,31.8,30.585
6514,2019-11-24,2019,12,PHI,PHI2019,SEA2019,9,17,26,45.5,-19.5,0,-2,5.5,6,2.4,-3.1,0,2.4,28.14,30.81,29.475,12.7,10.1,17.7,4.1,-0.9,18.6,28.23,31.79,30.01
6515,2019-11-24,2019,12,SF,SF2019,GB2019,37,8,45,48,-3,0,-3,29,25.5,7.7,-20.3,1,6.7,28.91,31.36,30.135,7.7,5.4,6.6,-0.9,0.1,6.5,28.86,31.06,29.96
6516,2019-11-24,2019,12,TEN,TEN2019,JAX2019,42,20,62,42.5,19.5,1,-4,7.6,17.6,13,1.9,-3.5,16.5,28.37,31.25,29.81,-19.4,-29.6,-9.9,12.3,2.7,-12.6,27.76,32.72,30.24
6517,2019-11-24,2019,12,WAS,WAS2019,DET2019,19,16,35,40,-5,0,-4,-26.9,-27.2,-20.7,8.9,2.7,-23.4,28.62,33.03,30.825,-8.1,-15.2,-3,6.5,1.4,-4.4,26.56,30.12,28.34
6518,2019-11-25,2019,12,LAR,LAR2019,BAL2019,6,45,51,47,4,1,-3.5,5.3,4.7,0.6,-6.1,-1.5,2.1,25.61,28.3,26.955,41.2,48.2,28.2,-11.5,1.5,26.7,30.63,32.22,31.425
6519,2019-11-28,2019,13,ATL,ATL2019,NO2019,18,26,44,48,-4,0,-7,-1.9,4.3,2.3,1.4,-2.9,5.2,26.21,29.92,28.065,32.7,42.2,22,-7.1,3.6,18.4,29.61,31.63,30.62
6520,2019-11-28,2019,13,DAL,DAL2019,BUF2019,15,26,41,46.5,-5.5,0,-6.5,19.9,14.2,24.5,0.7,-3.9,28.4,25.54,28.26,26.9,1.6,7.4,-7.1,-9.9,-1.2,-5.9,27.48,30.11,28.795
6521,2019-11-28,2019,13,DET,DET2019,CHI2019,20,24,44,37,7,1,-5.5,-8.1,-15.2,-3,6.5,1.4,-4.4,26.56,30.12,28.34,-3.1,-2.8,-9.9,-5.8,0.9,-10.8,27.78,31.51,29.645
6522,2019-12-01,2019,13,ARI,ARI2019,LAR2019,7,34,41,47,-6,0,-2.5,-3.1,3,3.2,4,-2.4,5.6,25.71,28.35,27.03,5.3,4.7,0.6,-6.1,-1.5,2.1,25.61,28.3,26.955
6523,2019-12-01,2019,13,BAL,BAL2019,SF2019,20,17,37,45,-8,0,-5.5,41.2,48.2,28.2,-11.5,1.5,26.7,30.63,32.22,31.425,29,25.5,7.7,-20.3,1,6.7,28.91,31.36,30.135
6524,2019-12-01,2019,13,CAR,CAR2019,WAS2019,21,29,50,38.5,11.5,1,-10.5,-26.5,-40.5,-14.4,8,-4.1,-10.3,25.05,28.56,26.805,-26.9,-27.2,-20.7,8.9,2.7,-23.4,28.62,33.03,30.825
6525,2019-12-01,2019,13,CIN,CIN2019,NYJ2019,22,6,28,43,-15,0,-3,-27.6,-20.9,-16.6,15.6,4.6,-21.2,26.33,29.25,27.79,-17.7,-10.5,-25.4,-4.2,3.4,-28.8,28.27,30.6,29.435
6526,2019-12-01,2019,13,DEN,DEN2019,LAC2019,23,20,43,38.5,4.5,1,-4.5,-10.4,-8.5,-11.3,-2.8,-1.9,-9.4,28.61,31.45,30.03,-8.9,-7.5,3.5,7.2,-5.1,8.6,28.68,33.14,30.91
6527,2019-12-01,2019,13,HOU,HOU2019,NE2019,28,22,50,47,3,1,-3,-2.2,-6.8,0.6,5.6,2.9,-2.3,27.72,30.49,29.105,30.7,19.5,4.3,-25.2,1.2,3.1,26.96,27.69,27.325
6528,2019-12-01,2019,13,IND,IND2019,TEN2019,17,31,48,41.5,6.5,1,-1,-6,-7.4,-3.4,3,0.4,-3.8,27.71,31.79,29.75,7.6,17.6,13,1.9,-3.5,16.5,28.37,31.25,29.81
6529,2019-12-01,2019,13,JAX,JAX2019,TB2019,11,28,39,46.5,-7.5,0,-3,-19.4,-29.6,-9.9,12.3,2.7,-12.6,27.76,32.72,30.24,0.3,5.6,-7.4,-10.5,-2.8,-4.6,26.51,30.53,28.52
6530,2019-12-01,2019,13,KC,KC2019,LV2019,40,9,49,49.5,-0.5,0,-10.5,30.1,31.7,23.5,-2.6,4.1,19.4,27.91,29.1,28.505,-12.7,-16.6,5.4,15.8,-2.3,7.7,29.37,31.8,30.585
6531,2019-12-01,2019,13,MIA,MIA2019,PHI2019,37,31,68,44.5,23.5,1,-10,-38.8,-26.8,-14.5,23,-1.3,-13.2,26.41,30.24,28.325,5.5,6,2.4,-3.1,0,2.4,28.14,30.81,29.475
6532,2019-12-01,2019,13,NYG,NYG2019,GB2019,13,31,44,43.5,0.5,1,-6.5,-18.6,-16.7,-7.4,11.5,0.3,-7.7,26.82,29.82,28.32,7.7,5.4,6.6,-0.9,0.1,6.5,28.86,31.06,29.96
6533,2019-12-01,2019,13,PIT,PIT2019,CLE2019,20,13,33,40,-7,0,-1,-5.8,-6,-25.1,-17.8,1.5,-26.6,28.56,32.33,30.445,-10.6,-13.9,-4.8,6.6,0.8,-5.6,28.52,32.23,30.375
6534,2019-12-02,2019,13,SEA,SEA2019,MIN2019,37,30,67,48.5,18.5,1,-2.5,12.7,10.1,17.7,4.1,-0.9,18.6,28.23,31.79,30.01,17.9,18.1,4.8,-12.3,0.8,4,27.65,30.08,28.865
6535,2019-12-05,2019,14,CHI,CHI2019,DAL2019,31,24,55,43,12,1,-3,-3.1,-2.8,-9.9,-5.8,0.9,-10.8,27.78,31.51,29.645,19.9,14.2,24.5,0.7,-3.9,28.4,25.54,28.26,26.9
6536,2019-12-08,2019,14,ARI,ARI2019,PIT2019,17,23,40,43.5,-3.5,0,-2.5,-3.1,3,3.2,4,-2.4,5.6,25.71,28.35,27.03,-5.8,-6,-25.1,-17.8,1.5,-26.6,28.56,32.33,30.445
6537,2019-12-08,2019,14,ATL,ATL2019,CAR2019,40,20,60,48,12,1,-3.5,-1.9,4.3,2.3,1.4,-2.9,5.2,26.21,29.92,28.065,-26.5,-40.5,-14.4,8,-4.1,-10.3,25.05,28.56,26.805
6538,2019-12-08,2019,14,BUF,BUF2019,BAL2019,17,24,41,44,-3,0,-6,1.6,7.4,-7.1,-9.9,-1.2,-5.9,27.48,30.11,28.795,41.2,48.2,28.2,-11.5,1.5,26.7,30.63,32.22,31.425
6539,2019-12-08,2019,14,CLE,CLE2019,CIN2019,27,19,46,43.5,2.5,1,-6.5,-10.6,-13.9,-4.8,6.6,0.8,-5.6,28.52,32.23,30.375,-27.6,-20.9,-16.6,15.6,4.6,-21.2,26.33,29.25,27.79
6540,2019-12-08,2019,14,GB,GB2019,WAS2019,20,15,35,42,-7,0,-13,7.7,5.4,6.6,-0.9,0.1,6.5,28.86,31.06,29.96,-26.9,-27.2,-20.7,8.9,2.7,-23.4,28.62,33.03,30.825
6541,2019-12-08,2019,14,HOU,HOU2019,DEN2019,24,38,62,42.5,19.5,1,-8,-2.2,-6.8,0.6,5.6,2.9,-2.3,27.72,30.49,29.105,-10.4,-8.5,-11.3,-2.8,-1.9,-9.4,28.61,31.45,30.03
6542,2019-12-08,2019,14,JAX,JAX2019,LAC2019,10,45,55,42,13,1,-3,-19.4,-29.6,-9.9,12.3,2.7,-12.6,27.76,32.72,30.24,-8.9,-7.5,3.5,7.2,-5.1,8.6,28.68,33.14,30.91
6543,2019-12-08,2019,14,LAR,LAR2019,SEA2019,28,12,40,47.5,-7.5,0,-1,5.3,4.7,0.6,-6.1,-1.5,2.1,25.61,28.3,26.955,12.7,10.1,17.7,4.1,-0.9,18.6,28.23,31.79,30.01
6544,2019-12-08,2019,14,MIN,MIN2019,DET2019,20,7,27,44,-17,0,-11.5,17.9,18.1,4.8,-12.3,0.8,4,27.65,30.08,28.865,-8.1,-15.2,-3,6.5,1.4,-4.4,26.56,30.12,28.34
6545,2019-12-08,2019,14,NE,NE2019,KC2019,16,23,39,48.5,-9.5,0,-3,30.7,19.5,4.3,-25.2,1.2,3.1,26.96,27.69,27.325,30.1,31.7,23.5,-2.6,4.1,19.4,27.91,29.1,28.505
6546,2019-12-08,2019,14,NO,NO2019,SF2019,46,48,94,45,49,1,-1.5,32.7,42.2,22,-7.1,3.6,18.4,29.61,31.63,30.62,29,25.5,7.7,-20.3,1,6.7,28.91,31.36,30.135
6547,2019-12-08,2019,14,NYJ,NYJ2019,MIA2019,22,21,43,47,-4,0,-5,-17.7,-10.5,-25.4,-4.2,3.4,-28.8,28.27,30.6,29.435,-38.8,-26.8,-14.5,23,-1.3,-13.2,26.41,30.24,28.325
6548,2019-12-08,2019,14,LV,LV2019,TEN2019,21,42,63,47,16,1,-2.5,-12.7,-16.6,5.4,15.8,-2.3,7.7,29.37,31.8,30.585,7.6,17.6,13,1.9,-3.5,16.5,28.37,31.25,29.81
6549,2019-12-08,2019,14,TB,TB2019,IND2019,38,35,73,46.5,26.5,1,-3,0.3,5.6,-7.4,-10.5,-2.8,-4.6,26.51,30.53,28.52,-6,-7.4,-3.4,3,0.4,-3.8,27.71,31.79,29.75
6550,2019-12-09,2019,14,PHI,PHI2019,NYG2019,23,17,40,45,-5,0,-9.5,5.5,6,2.4,-3.1,0,2.4,28.14,30.81,29.475,-18.6,-16.7,-7.4,11.5,0.3,-7.7,26.82,29.82,28.32
6551,2019-12-12,2019,15,BAL,BAL2019,NYJ2019,42,21,63,44,19,1,-17,41.2,48.2,28.2,-11.5,1.5,26.7,30.63,32.22,31.425,-17.7,-10.5,-25.4,-4.2,3.4,-28.8,28.27,30.6,29.435
6552,2019-12-15,2019,15,ARI,ARI2019,CLE2019,38,24,62,49,13,1,-3,-3.1,3,3.2,4,-2.4,5.6,25.71,28.35,27.03,-10.6,-13.9,-4.8,6.6,0.8,-5.6,28.52,32.23,30.375
6553,2019-12-15,2019,15,CAR,CAR2019,SEA2019,24,30,54,48.5,5.5,1,-6,-26.5,-40.5,-14.4,8,-4.1,-10.3,25.05,28.56,26.805,12.7,10.1,17.7,4.1,-0.9,18.6,28.23,31.79,30.01
6554,2019-12-15,2019,15,CIN,CIN2019,NE2019,13,34,47,41.5,5.5,1,-10.5,-27.6,-20.9,-16.6,15.6,4.6,-21.2,26.33,29.25,27.79,30.7,19.5,4.3,-25.2,1.2,3.1,26.96,27.69,27.325
6555,2019-12-15,2019,15,DAL,DAL2019,LAR2019,44,21,65,48.5,16.5,1,-1,19.9,14.2,24.5,0.7,-3.9,28.4,25.54,28.26,26.9,5.3,4.7,0.6,-6.1,-1.5,2.1,25.61,28.3,26.955
6556,2019-12-15,2019,15,DET,DET2019,TB2019,17,38,55,46,9,1,-6,-8.1,-15.2,-3,6.5,1.4,-4.4,26.56,30.12,28.34,0.3,5.6,-7.4,-10.5,-2.8,-4.6,26.51,30.53,28.52
