index,schedule_date,schedule_season,schedule_week,team_home,team_home_full,team_away_full,score_home,score_away,score_total,over_under_line,over_under_diff,over_binary,spread_favorite
1590,12/19/1999,1999,15,MIA,MIA1999,LAC1999,12,9,21,37,-16,0,-7.5
1591,12/19/1999,1999,15,LV,LV1999,TB1999,45,0,45,36,9,1,-1
1592,12/19/1999,1999,15,PHI,PHI1999,NE1999,24,9,33,37,-4,0,-3.5
1593,12/19/1999,1999,15,LAR,LAR1999,NYG1999,31,10,41,46.5,-5.5,0,-10.5
1594,12/19/1999,1999,15,TEN,TEN1999,ATL1999,30,17,47,37,10,1,-10
1595,12/20/1999,1999,15,MIN,MIN1999,GB1999,24,20,44,49,-5,0,-4.5
1596,12/24/1999,1999,16,NO,NO1999,DAL1999,31,24,55,38.5,16.5,1,-8.5
1597,12/25/1999,1999,16,DET,DET1999,DEN1999,7,17,24,43.5,-19.5,0,-4.5
1598,12/26/1999,1999,16,ATL,ATL1999,ARI1999,37,14,51,38,13,1,-2
1599,12/26/1999,1999,16,BAL,BAL1999,CIN1999,22,0,22,45.5,-23.5,0,-7
1600,12/26/1999,1999,16,CLE,CLE1999,IND1999,28,29,57,41.5,15.5,1,-13.5
1601,12/26/1999,1999,16,NE,NE1999,BUF1999,10,13,23,37.5,-14.5,0,-3
1602,12/26/1999,1999,16,NYG,NYG1999,MIN1999,17,34,51,43,8,1,-2.5
1603,12/26/1999,1999,16,PIT,PIT1999,CAR1999,30,20,50,42.5,7.5,1,-3.5
1604,12/26/1999,1999,16,LAC,LAC1999,LV1999,23,20,43,38,5,1,-3
1605,12/26/1999,1999,16,SF,SF1999,WAS1999,20,26,46,47.5,-1.5,0,-7
1606,12/26/1999,1999,16,SEA,SEA1999,KC1999,23,14,37,43,-6,0,-3
1607,12/26/1999,1999,16,LAR,LAR1999,CHI1999,34,12,46,46.5,-0.5,0,-10
1608,12/26/1999,1999,16,TB,TB1999,GB1999,29,10,39,37,2,1,-3.5
1609,12/26/1999,1999,16,TEN,TEN1999,JAX1999,41,14,55,39,16,1,-3
1610,12/27/1999,1999,16,MIA,MIA1999,NYJ1999,31,38,69,37,32,1,-3.5
1611,1/2/2000,1999,17,BUF,BUF1999,IND1999,31,6,37,42,-5,0,-1.5
1612,1/2/2000,1999,17,CAR,CAR1999,NO1999,45,13,58,46.5,11.5,1,-8.5
1613,1/2/2000,1999,17,CHI,CHI1999,TB1999,6,20,26,34,-8,0,-3.5
1614,1/2/2000,1999,17,DAL,DAL1999,NYG1999,26,18,44,37.5,6.5,1,-6.5
1615,1/2/2000,1999,17,DEN,DEN1999,LAC1999,6,12,18,37.5,-19.5,0,-7
1616,1/2/2000,1999,17,GB,GB1999,ARI1999,49,24,73,38,35,1,-7.5
1617,1/2/2000,1999,17,JAX,JAX1999,CIN1999,24,7,31,39.5,-8.5,0,-9
1618,1/2/2000,1999,17,KC,KC1999,LV1999,38,41,79,39,40,1,-5
1619,1/2/2000,1999,17,MIN,MIN1999,DET1999,24,17,41,48.5,-7.5,0,-7
1620,1/2/2000,1999,17,NE,NE1999,BAL1999,20,3,23,37.5,-14.5,0,-1
1621,1/2/2000,1999,17,NYJ,NYJ1999,SEA1999,19,9,28,38,-10,0,-1
1622,1/2/2000,1999,17,PHI,PHI1999,LAR1999,38,31,69,42,27,1,-8
1623,1/2/2000,1999,17,PIT,PIT1999,TEN1999,36,47,83,38,45,1,-4
1624,1/2/2000,1999,17,WAS,WAS1999,MIA1999,21,10,31,44,-13,0,-3
1625,1/3/2000,1999,17,ATL,ATL1999,SF1999,34,29,63,46.5,16.5,1,-6.5
1626,9/3/2000,2000,1,ATL,ATL2000,SF2000,36,28,64,46.5,17.5,1,-6.5
1627,9/3/2000,2000,1,BUF,BUF2000,TEN2000,16,13,29,40,-11,0,-1
1628,9/3/2000,2000,1,CLE,CLE2000,JAX2000,7,27,34,38.5,-4.5,0,-10.5
1629,9/3/2000,2000,1,DAL,DAL2000,PHI2000,14,41,55,39.5,15.5,1,-6
1630,9/3/2000,2000,1,GB,GB2000,NYJ2000,16,20,36,44,-8,0,-2.5
1631,9/3/2000,2000,1,KC,KC2000,IND2000,14,27,41,44,-3,0,-3.5
1632,9/3/2000,2000,1,MIA,MIA2000,SEA2000,23,0,23,36,-13,0,-2
1633,9/3/2000,2000,1,MIN,MIN2000,CHI2000,30,27,57,46.5,10.5,1,-4.5
1634,9/3/2000,2000,1,NE,NE2000,TB2000,16,21,37,36,1,1,-3
1635,9/3/2000,2000,1,NO,NO2000,DET2000,10,14,24,40.5,-16.5,0,0
1636,9/3/2000,2000,1,NYG,NYG2000,ARI2000,21,16,37,40,-3,0,-6.5
1637,9/3/2000,2000,1,LV,LV2000,LAC2000,9,6,15,39.5,-24.5,0,-6.5
1638,9/3/2000,2000,1,PIT,PIT2000,BAL2000,0,16,16,37,-21,0,-2.5
1639,9/3/2000,2000,1,WAS,WAS2000,CAR2000,20,17,37,47.5,-10.5,0,-10.5
1640,9/4/2000,2000,1,LAR,LAR2000,DEN2000,41,36,77,48.5,28.5,1,-6.5
1641,9/10/2000,2000,2,ARI,ARI2000,DAL2000,32,31,63,38.5,24.5,1,-3
1642,9/10/2000,2000,2,BAL,BAL2000,JAX2000,39,36,75,36.5,38.5,1,-3
1643,9/10/2000,2000,2,BUF,BUF2000,GB2000,27,18,45,38.5,6.5,1,-6
1644,9/10/2000,2000,2,CIN,CIN2000,CLE2000,7,24,31,40.5,-9.5,0,-6
1645,9/10/2000,2000,2,DEN,DEN2000,ATL2000,42,14,56,47,9,1,-4.5
1646,9/10/2000,2000,2,DET,DET2000,WAS2000,15,10,25,43,-18,0,-5.5
1647,9/10/2000,2000,2,IND,IND2000,LV2000,31,38,69,44,25,1,-6.5
1648,9/10/2000,2000,2,MIN,MIN2000,MIA2000,13,7,20,42.5,-22.5,0,-3
1649,9/10/2000,2000,2,PHI,PHI2000,NYG2000,18,33,51,39.5,11.5,1,-3
1650,9/10/2000,2000,2,LAC,LAC2000,NO2000,27,28,55,35.5,19.5,1,-5.5
1651,9/10/2000,2000,2,SF,SF2000,CAR2000,22,38,60,48,12,1,-3
1652,9/10/2000,2000,2,SEA,SEA2000,LAR2000,34,37,71,46,25,1,-7.5
1653,9/10/2000,2000,2,TB,TB2000,CHI2000,41,0,41,36.5,4.5,1,-7
1654,9/10/2000,2000,2,TEN,TEN2000,KC2000,17,14,31,38.5,-7.5,0,-8.5
1655,9/11/2000,2000,2,NYJ,NYJ2000,NE2000,20,19,39,39.5,-0.5,0,-6.5
1656,9/17/2000,2000,3,CAR,CAR2000,ATL2000,10,15,25,48.5,-23.5,0,-6
1657,9/17/2000,2000,3,CHI,CHI2000,NYG2000,7,14,21,42,-21,0,-2
1658,9/17/2000,2000,3,CLE,CLE2000,PIT2000,23,20,43,35.5,7.5,1,-2.5
1659,9/17/2000,2000,3,DET,DET2000,TB2000,10,31,41,34.5,6.5,1,-3
1660,9/17/2000,2000,3,GB,GB2000,PHI2000,6,3,9,42.5,-33.5,0,-4
1661,9/17/2000,2000,3,JAX,JAX2000,CIN2000,13,0,13,41,-28,0,-13
1662,9/17/2000,2000,3,KC,KC2000,LAC2000,42,10,52,35.5,16.5,1,-4.5
1663,9/17/2000,2000,3,MIA,MIA2000,BAL2000,19,6,25,34.5,-9.5,0,-1.5
1664,9/17/2000,2000,3,NE,NE2000,MIN2000,13,21,34,42.5,-8.5,0,-1.5
1665,9/17/2000,2000,3,NYJ,NYJ2000,BUF2000,27,14,41,38.5,2.5,1,-1
1666,9/17/2000,2000,3,LV,LV2000,DEN2000,24,33,57,44,13,1,-3
1667,9/17/2000,2000,3,SEA,SEA2000,NO2000,20,10,30,40,-10,0,-6
1668,9/17/2000,2000,3,LAR,LAR2000,SF2000,41,24,65,55.5,9.5,1,-17
1669,9/18/2000,2000,3,WAS,WAS2000,DAL2000,21,27,48,44,4,1,-10.5
1670,9/24/2000,2000,4,ARI,ARI2000,GB2000,3,29,32,42,-10,0,-1
1671,9/24/2000,2000,4,ATL,ATL2000,LAR2000,20,41,61,55,6,1,-6.5
1672,9/24/2000,2000,4,BAL,BAL2000,CIN2000,37,0,37,38,-1,0,-11.5
1673,9/24/2000,2000,4,CHI,CHI2000,DET2000,14,21,35,37.5,-2.5,0,-1
1674,9/24/2000,2000,4,DAL,DAL2000,SF2000,24,41,65,47,18,1,-6.5
1675,9/24/2000,2000,4,DEN,DEN2000,KC2000,22,23,45,43,2,1,-7
1676,9/24/2000,2000,4,MIA,MIA2000,NE2000,10,3,13,34.5,-21.5,0,-4.5
1677,9/24/2000,2000,4,NO,NO2000,PHI2000,7,21,28,38,-10,0,-1.5
1678,9/24/2000,2000,4,NYG,NYG2000,WAS2000,6,16,22,42,-20,0,-1
1679,9/24/2000,2000,4,LV,LV2000,CLE2000,36,10,46,40.5,5.5,1,-10.5
1680,9/24/2000,2000,4,PIT,PIT2000,TEN2000,20,23,43,36,7,1,-7
1681,9/24/2000,2000,4,LAC,LAC2000,SEA2000,12,20,32,36,-4,0,-2.5
1682,9/24/2000,2000,4,TB,TB2000,NYJ2000,17,21,38,36,2,1,-7
1683,9/25/2000,2000,4,IND,IND2000,JAX2000,43,14,57,45,12,1,-3.5
1684,10/1/2000,2000,5,BUF,BUF2000,IND2000,16,18,34,44,-10,0,-1.5
1685,10/1/2000,2000,5,CAR,CAR2000,DAL2000,13,16,29,47.5,-18.5,0,-6.5
1686,10/1/2000,2000,5,CIN,CIN2000,MIA2000,16,31,47,33,14,1,-7
1687,10/1/2000,2000,5,CLE,CLE2000,BAL2000,0,12,12,37,-25,0,-8.5
1688,10/1/2000,2000,5,DEN,DEN2000,NE2000,19,28,47,41,6,1,-8.5
1689,10/1/2000,2000,5,DET,DET2000,MIN2000,24,31,55,42.5,12.5,1,-1
1690,10/1/2000,2000,5,GB,GB2000,CHI2000,24,27,51,41,10,1,-5.5
1691,10/1/2000,2000,5,JAX,JAX2000,PIT2000,13,24,37,38.5,-1.5,0,-11
1692,10/1/2000,2000,5,PHI,PHI2000,ATL2000,38,10,48,41.5,6.5,1,-3
1693,10/1/2000,2000,5,SF,SF2000,ARI2000,27,20,47,47.5,-0.5,0,-3.5
1694,10/1/2000,2000,5,LAR,LAR2000,LAC2000,57,31,88,53.5,34.5,1,-17
1695,10/1/2000,2000,5,TEN,TEN2000,NYG2000,28,14,42,38,4,1,-5
1696,10/1/2000,2000,5,WAS,WAS2000,TB2000,20,17,37,36,1,1,-1.5
1697,10/2/2000,2000,5,KC,KC2000,SEA2000,24,17,41,38.5,2.5,1,-4
1698,10/8/2000,2000,6,ARI,ARI2000,CLE2000,29,21,50,40.5,9.5,1,-4.5
1699,10/8/2000,2000,6,ATL,ATL2000,NYG2000,6,13,19,42,-23,0,-1
1700,10/8/2000,2000,6,CAR,CAR2000,SEA2000,26,3,29,43,-14,0,-3.5
1701,10/8/2000,2000,6,CHI,CHI2000,NO2000,10,31,41,40,1,1,-5.5
1702,10/8/2000,2000,6,CIN,CIN2000,TEN2000,14,23,37,38,-1,0,-10
1703,10/8/2000,2000,6,DET,DET2000,GB2000,31,24,55,43,12,1,-3
1704,10/8/2000,2000,6,JAX,JAX2000,BAL2000,10,15,25,37.5,-12.5,0,-2.5
1705,10/8/2000,2000,6,MIA,MIA2000,BUF2000,22,13,35,34.5,0.5,1,-2
1706,10/8/2000,2000,6,NE,NE2000,IND2000,24,16,40,43.5,-3.5,0,-3.5
1707,10/8/2000,2000,6,NYJ,NYJ2000,PIT2000,3,20,23,37.5,-14.5,0,-8
1708,10/8/2000,2000,6,PHI,PHI2000,WAS2000,14,17,31,37.5,-6.5,0,-3.5
1709,10/8/2000,2000,6,LAC,LAC2000,DEN2000,7,21,28,43,-15,0,-6.5
1710,10/8/2000,2000,6,SF,SF2000,LV2000,28,34,62,48.5,13.5,1,-4.5
1711,10/9/2000,2000,6,MIN,MIN2000,TB2000,30,23,53,39,14,1,-1
1712,10/15/2000,2000,7,ARI,ARI2000,PHI2000,14,33,47,39,8,1,-2.5
1713,10/15/2000,2000,7,BUF,BUF2000,LAC2000,27,24,51,36.5,14.5,1,-10
1714,10/15/2000,2000,7,DEN,DEN2000,CLE2000,44,10,54,44,10,1,-12.5
1715,10/15/2000,2000,7,GB,GB2000,SF2000,31,28,59,49.5,9.5,1,-4.5
1716,10/15/2000,2000,7,KC,KC2000,LV2000,17,20,37,43.5,-6.5,0,-3
1717,10/15/2000,2000,7,NE,NE2000,NYJ2000,17,34,51,37,14,1,-3
1718,10/15/2000,2000,7,NO,NO2000,CAR2000,24,6,30,40.5,-10.5,0,0
1719,10/15/2000,2000,7,NYG,NYG2000,DAL2000,19,14,33,40.5,-7.5,0,-4
1720,10/15/2000,2000,7,PIT,PIT2000,CIN2000,15,0,15,37,-22,0,-8.5
1721,10/15/2000,2000,7,SEA,SEA2000,IND2000,24,37,61,44,17,1,-5.5
1722,10/15/2000,2000,7,LAR,LAR2000,ATL2000,45,29,74,58.5,15.5,1,-18
1723,10/15/2000,2000,7,WAS,WAS2000,BAL2000,10,3,13,34.5,-21.5,0,-3.5
1724,10/16/2000,2000,7,TEN,TEN2000,JAX2000,27,13,40,38,2,1,-6
1725,10/19/2000,2000,8,TB,TB2000,DET2000,14,28,42,37.5,4.5,1,-8
1726,10/22/2000,2000,8,BAL,BAL2000,TEN2000,6,14,20,35,-15,0,-1
1727,10/22/2000,2000,8,CIN,CIN2000,DEN2000,31,21,52,43,9,1,-10
1728,10/22/2000,2000,8,DAL,DAL2000,ARI2000,48,7,55,41.5,13.5,1,-7
1729,10/22/2000,2000,8,IND,IND2000,NE2000,30,23,53,47,6,1,-8.5
1730,10/22/2000,2000,8,JAX,JAX2000,WAS2000,16,35,51,36,15,1,-4
1731,10/22/2000,2000,8,KC,KC2000,LAR2000,54,34,88,56,32,1,-7
1732,10/22/2000,2000,8,MIN,MIN2000,BUF2000,31,27,58,44.5,13.5,1,-6.5
1733,10/22/2000,2000,8,LV,LV2000,SEA2000,31,3,34,44,-10,0,-7.5
1734,10/22/2000,2000,8,PHI,PHI2000,CHI2000,13,9,22,41,-19,0,-6.5
1735,10/22/2000,2000,8,PIT,PIT2000,CLE2000,22,0,22,37.5,-15.5,0,-9
1736,10/23/2000,2000,8,NYJ,NYJ2000,MIA2000,40,37,77,35,42,1,-3
1737,10/29/2000,2000,9,ARI,ARI2000,NO2000,10,21,31,41,-10,0,-6
1738,10/29/2000,2000,9,ATL,ATL2000,CAR2000,13,12,25,45.5,-20.5,0,-3
1739,10/29/2000,2000,9,BAL,BAL2000,PIT2000,6,9,15,33,-18,0,-4.5
1740,10/29/2000,2000,9,BUF,BUF2000,NYJ2000,23,20,43,41,2,1,-3.5
1741,10/29/2000,2000,9,CLE,CLE2000,CIN2000,3,12,15,35.5,-20.5,0,-3
1742,10/29/2000,2000,9,DAL,DAL2000,JAX2000,17,23,40,44.5,-4.5,0,-4
1743,10/29/2000,2000,9,IND,IND2000,DET2000,30,18,48,47,1,1,-7
1744,10/29/2000,2000,9,MIA,MIA2000,GB2000,28,20,48,38.5,9.5,1,-4.5
1745,10/29/2000,2000,9,NYG,NYG2000,PHI2000,24,7,31,37,-6,0,-3.5
1746,10/29/2000,2000,9,LAC,LAC2000,LV2000,13,15,28,42.5,-14.5,0,-6.5
1747,10/29/2000,2000,9,SF,SF2000,LAR2000,24,34,58,63,-5,0,-7
1748,10/29/2000,2000,9,TB,TB2000,MIN2000,41,13,54,41,13,1,-3
1749,10/30/2000,2000,9,WAS,WAS2000,TEN2000,21,27,48,37.5,10.5,1,-4
1750,11/5/2000,2000,10,ARI,ARI2000,WAS2000,16,15,31,40,-9,0,-10
1751,11/5/2000,2000,10,ATL,ATL2000,TB2000,14,27,41,40,1,1,-7
1752,11/5/2000,2000,10,CHI,CHI2000,IND2000,27,24,51,45,6,1,-7
1753,11/5/2000,2000,10,CIN,CIN2000,BAL2000,7,27,34,32.5,1.5,1,-6
1754,11/5/2000,2000,10,CLE,CLE2000,NYG2000,3,24,27,33.5,-6.5,0,-10
1755,11/5/2000,2000,10,DET,DET2000,MIA2000,8,23,31,39,-8,0,-2.5
1756,11/5/2000,2000,10,NE,NE2000,BUF2000,13,16,29,39,-10,0,-2
1757,11/5/2000,2000,10,NO,NO2000,SF2000,31,15,46,48,-2,0,-5.5
1758,11/5/2000,2000,10,NYJ,NYJ2000,DEN2000,23,30,53,45.5,7.5,1,-3
1759,11/5/2000,2000,10,LV,LV2000,KC2000,49,31,80,44,36,1,-3.5
1760,11/5/2000,2000,10,PHI,PHI2000,DAL2000,16,13,29,40,-11,0,-3
1761,11/5/2000,2000,10,SEA,SEA2000,LAC2000,17,15,32,39.5,-7.5,0,-4.5
1762,11/5/2000,2000,10,LAR,LAR2000,CAR2000,24,27,51,59.5,-8.5,0,-13.5
1763,11/5/2000,2000,10,TEN,TEN2000,PIT2000,9,7,16,36.5,-20.5,0,-8
1764,11/6/2000,2000,10,GB,GB2000,MIN2000,26,20,46,47.5,-1.5,0,-3.5
1765,11/12/2000,2000,11,BUF,BUF2000,CHI2000,20,3,23,39.5,-16.5,0,-7
1766,11/12/2000,2000,11,CAR,CAR2000,NO2000,10,20,30,37.5,-7.5,0,-2
1767,11/12/2000,2000,11,CLE,CLE2000,NE2000,19,11,30,32,-2,0,-7
1768,11/12/2000,2000,11,DAL,DAL2000,CIN2000,23,6,29,39,-10,0,-8.5
1769,11/12/2000,2000,11,DET,DET2000,ATL2000,13,10,23,40,-17,0,-8.5
1770,11/12/2000,2000,11,IND,IND2000,NYJ2000,23,15,38,52.5,-14.5,0,-6
1771,11/12/2000,2000,11,JAX,JAX2000,SEA2000,21,28,49,40.5,8.5,1,-7.5
1772,11/12/2000,2000,11,MIN,MIN2000,ARI2000,31,14,45,46,-1,0,-12.5
1773,11/12/2000,2000,11,NYG,NYG2000,LAR2000,24,38,62,48.5,13.5,1,-2
1774,11/12/2000,2000,11,PIT,PIT2000,PHI2000,23,26,49,33,16,1,-3.5
1775,11/12/2000,2000,11,LAC,LAC2000,MIA2000,7,17,24,33.5,-9.5,0,-5
1776,11/12/2000,2000,11,SF,SF2000,KC2000,21,7,28,52,-24,0,-3.5
1777,11/12/2000,2000,11,TB,TB2000,GB2000,20,15,35,42,-7,0,-9
1778,11/12/2000,2000,11,TEN,TEN2000,BAL2000,23,24,47,33,14,1,-4
1779,11/13/2000,2000,11,DEN,DEN2000,LV2000,27,24,51,50,1,1,-3
1780,11/19/2000,2000,12,BAL,BAL2000,DAL2000,27,0,27,36,-9,0,-7
1781,11/19/2000,2000,12,CHI,CHI2000,TB2000,13,10,23,36,-13,0,-8
1782,11/19/2000,2000,12,DEN,DEN2000,LAC2000,38,37,75,42.5,32.5,1,-9.5
1783,11/19/2000,2000,12,GB,GB2000,IND2000,26,24,50,46,4,1,-6
1784,11/19/2000,2000,12,KC,KC2000,BUF2000,17,21,38,42,-4,0,-3
1785,11/19/2000,2000,12,MIA,MIA2000,NYJ2000,3,20,23,38.5,-15.5,0,-3.5
1786,11/19/2000,2000,12,MIN,MIN2000,CAR2000,31,17,48,46.5,1.5,1,-9.5
1787,11/19/2000,2000,12,NE,NE2000,CIN2000,16,13,29,36,-7,0,-7
1788,11/19/2000,2000,12,NO,NO2000,LV2000,22,31,53,43,10,1,-3
1789,11/19/2000,2000,12,NYG,NYG2000,DET2000,21,31,52,36.5,15.5,1,-5
1790,11/19/2000,2000,12,PHI,PHI2000,ARI2000,34,9,43,38,5,1,-7
1791,11/19/2000,2000,12,PIT,PIT2000,JAX2000,24,34,58,37,21,1,-3
1792,11/19/2000,2000,12,SF,SF2000,ATL2000,16,6,22,47.5,-25.5,0,-5.5
1793,11/19/2000,2000,12,TEN,TEN2000,CLE2000,24,10,34,35.5,-1.5,0,-16
1794,11/20/2000,2000,12,LAR,LAR2000,WAS2000,20,33,53,56,-3,0,-5.5
1795,11/23/2000,2000,13,DAL,DAL2000,MIN2000,15,27,42,48,-6,0,-7
1796,11/23/2000,2000,13,DET,DET2000,NE2000,34,9,43,38,5,1,-6.5
1797,11/26/2000,2000,13,ARI,ARI2000,NYG2000,7,31,38,39,-1,0,-6
1798,11/26/2000,2000,13,BAL,BAL2000,CLE2000,44,7,51,34,17,1,-15
1799,11/26/2000,2000,13,CIN,CIN2000,PIT2000,28,48,76,34,42,1,-4
1800,11/26/2000,2000,13,IND,IND2000,MIA2000,14,17,31,44.5,-13.5,0,-5.5
1801,11/26/2000,2000,13,JAX,JAX2000,TEN2000,16,13,29,41.5,-12.5,0,-3
1802,11/26/2000,2000,13,NYJ,NYJ2000,CHI2000,17,10,27,39.5,-12.5,0,-7
1803,11/26/2000,2000,13,LV,LV2000,ATL2000,41,14,55,44,11,1,-11
1804,11/26/2000,2000,13,LAC,LAC2000,KC2000,17,16,33,41,-8,0,-3
1805,11/26/2000,2000,13,SEA,SEA2000,DEN2000,31,38,69,45.5,23.5,1,-3
1806,11/26/2000,2000,13,LAR,LAR2000,NO2000,24,31,55,53.5,1.5,1,-13.5
1807,11/26/2000,2000,13,TB,TB2000,BUF2000,31,17,48,37,11,1,-4
1808,11/26/2000,2000,13,WAS,WAS2000,PHI2000,20,23,43,37,6,1,-7
1809,11/27/2000,2000,13,CAR,CAR2000,GB2000,31,14,45,44,1,1,0
1810,11/30/2000,2000,14,MIN,MIN2000,DET2000,24,17,41,48.5,-7.5,0,-9
1811,12/3/2000,2000,14,ATL,ATL2000,SEA2000,10,30,40,42,-2,0,0
1812,12/3/2000,2000,14,BUF,BUF2000,MIA2000,6,33,39,36,3,1,-3.5
1813,12/3/2000,2000,14,CAR,CAR2000,LAR2000,16,3,19,58,-39,0,-8
1814,12/3/2000,2000,14,CHI,CHI2000,GB2000,6,28,34,39,-5,0,-2.5
1815,12/3/2000,2000,14,CIN,CIN2000,ARI2000,24,13,37,38.5,-1.5,0,-4
1816,12/3/2000,2000,14,JAX,JAX2000,CLE2000,48,0,48,39,9,1,-14.5
1817,12/3/2000,2000,14,NO,NO2000,DEN2000,23,38,61,45,16,1,0
1818,12/3/2000,2000,14,PHI,PHI2000,TEN2000,13,15,28,36.5,-8.5,0,-3
1819,12/3/2000,2000,14,PIT,PIT2000,LV2000,21,20,41,42,-1,0,-3
1820,12/3/2000,2000,14,LAC,LAC2000,SF2000,17,45,62,44,18,1,-2.5
1821,12/3/2000,2000,14,TB,TB2000,DAL2000,27,7,34,37,-3,0,-10
1822,12/3/2000,2000,14,WAS,WAS2000,NYG2000,7,9,16,38,-22,0,-6
1823,12/4/2000,2000,14,NE,NE2000,KC2000,30,24,54,41,13,1,-1
1824,12/10/2000,2000,15,BAL,BAL2000,LAC2000,24,3,27,36.5,-9.5,0,-13.5
1825,12/10/2000,2000,15,CHI,CHI2000,NE2000,24,17,41,36.5,4.5,1,-2
1826,12/10/2000,2000,15,CLE,CLE2000,PHI2000,24,35,59,35.5,23.5,1,-14
1827,12/10/2000,2000,15,DAL,DAL2000,WAS2000,32,13,45,39,6,1,-6
1828,12/10/2000,2000,15,DEN,DEN2000,SEA2000,31,24,55,48,7,1,-10
1829,12/10/2000,2000,15,GB,GB2000,DET2000,26,13,39,41,-2,0,-3.5
1830,12/10/2000,2000,15,JAX,JAX2000,ARI2000,44,10,54,42,12,1,-15
1831,12/10/2000,2000,15,KC,KC2000,CAR2000,15,14,29,42,-13,0,-2.5
1832,12/10/2000,2000,15,MIA,MIA2000,TB2000,13,16,29,34.5,-5.5,0,-2.5
1833,12/10/2000,2000,15,NYG,NYG2000,PIT2000,30,10,40,35.5,4.5,1,-3.5
1834,12/10/2000,2000,15,LV,LV2000,NYJ2000,31,7,38,47,-9,0,-3.5
1835,12/10/2000,2000,15,SF,SF2000,NO2000,27,31,58,47.5,10.5,1,-3
1836,12/10/2000,2000,15,LAR,LAR2000,MIN2000,40,29,69,56.5,12.5,1,-3.5
1837,12/10/2000,2000,15,TEN,TEN2000,CIN2000,35,3,38,36,2,1,-13
1838,12/11/2000,2000,15,IND,IND2000,BUF2000,44,20,64,45,19,1,-6
1839,12/16/2000,2000,16,PIT,PIT2000,WAS2000,24,3,27,37.5,-10.5,0,-1
1840,12/16/2000,2000,16,SEA,SEA2000,LV2000,27,24,51,47.5,3.5,1,-6
1841,12/17/2000,2000,16,ARI,ARI2000,BAL2000,7,13,20,37.5,-17.5,0,-15
1842,12/17/2000,2000,16,BUF,BUF2000,NE2000,10,13,23,39,-16,0,-4.5
1843,12/17/2000,2000,16,CAR,CAR2000,LAC2000,30,22,52,38.5,13.5,1,-8.5
1844,12/17/2000,2000,16,CIN,CIN2000,JAX2000,17,14,31,42.5,-11.5,0,-10.5
1845,12/17/2000,2000,16,CLE,CLE2000,TEN2000,0,24,24,37,-13,0,-16
1846,12/17/2000,2000,16,DAL,DAL2000,NYG2000,13,17,30,36,-6,0,-6.5
1847,12/17/2000,2000,16,KC,KC2000,DEN2000,20,7,27,47,-20,0,-3
1848,12/17/2000,2000,16,MIA,MIA2000,IND2000,13,20,33,42,-9,0,-3
1849,12/17/2000,2000,16,MIN,MIN2000,GB2000,28,33,61,49,12,1,-7.5
1850,12/17/2000,2000,16,NO,NO2000,ATL2000,23,7,30,41,-11,0,-10
1851,12/17/2000,2000,16,NYJ,NYJ2000,DET2000,7,10,17,39.5,-22.5,0,-6.5
1852,12/17/2000,2000,16,SF,SF2000,CHI2000,17,0,17,45.5,-28.5,0,-6
1853,12/18/2000,2000,16,TB,TB2000,LAR2000,38,35,73,49,24,1,-1
1854,12/23/2000,2000,17,DEN,DEN2000,SF2000,38,9,47,48.5,-1.5,0,-7
1855,12/23/2000,2000,17,NYG,NYG2000,JAX2000,28,25,53,37.5,15.5,1,-4
1856,12/23/2000,2000,17,SEA,SEA2000,BUF2000,23,42,65,42.5,22.5,1,-3
1857,12/24/2000,2000,17,ATL,ATL2000,KC2000,29,13,42,40.5,1.5,1,-4.5
1858,12/24/2000,2000,17,BAL,BAL2000,NYJ2000,34,20,54,35.5,18.5,1,-6
1859,12/24/2000,2000,17,DET,DET2000,CHI2000,20,23,43,37,6,1,-10
1860,12/24/2000,2000,17,GB,GB2000,TB2000,17,14,31,38,-7,0,-2.5
1861,12/24/2000,2000,17,IND,IND2000,MIN2000,31,10,41,53.5,-12.5,0,-3
1862,12/24/2000,2000,17,NE,NE2000,MIA2000,24,27,51,35,16,1,-4
1863,12/24/2000,2000,17,NO,NO2000,LAR2000,21,26,47,56,-9,0,-3.5
1864,12/24/2000,2000,17,LV,LV2000,CAR2000,52,9,61,45.5,15.5,1,-9
1865,12/24/2000,2000,17,PHI,PHI2000,CIN2000,16,7,23,35,-12,0,-10.5
1866,12/24/2000,2000,17,LAC,LAC2000,PIT2000,21,34,55,37.5,17.5,1,-3
1867,12/24/2000,2000,17,WAS,WAS2000,ARI2000,20,3,23,38.5,-15.5,0,-7
1868,12/25/2000,2000,17,TEN,TEN2000,DAL2000,31,0,31,37.5,-6.5,0,-13.5
1869,9/9/2001,2001,1,BAL,BAL2001,CHI2001,17,6,23,33.5,-10.5,0,-10.5
1870,9/9/2001,2001,1,BUF,BUF2001,NO2001,6,24,30,37.5,-7.5,0,-1.5
1871,9/9/2001,2001,1,CIN,CIN2001,NE2001,23,17,40,36,4,1,0
1872,9/9/2001,2001,1,CLE,CLE2001,SEA2001,6,9,15,38.5,-23.5,0,-4
1873,9/9/2001,2001,1,DAL,DAL2001,TB2001,6,10,16,34,-18,0,-9
1874,9/9/2001,2001,1,GB,GB2001,DET2001,28,6,34,41.5,-7.5,0,-5.5
1875,9/9/2001,2001,1,JAX,JAX2001,PIT2001,21,3,24,37.5,-13.5,0,-3
1876,9/9/2001,2001,1,KC,KC2001,LV2001,24,27,51,43,8,1,-3
